themes,data
ILP,"analog,predict,stephen,muggleton,michael,bain,depart,comput,scienc,univers,york,yo,dd,unit,kingdom,abstract,induct,logic,program,ilp,involv,construct,hypothesi,h,basi,background,knowledg,b,train,exampl,e,independ,test,set,use,evalu,accuraci,h,paper,concern,altern,approach,call,analog,predict,ap,ap,take,b,e,then,each,test,exampl,x,form,hypothesi,hx,b,e,x,evalu,ap,base,estim,probabl,hx,x,randomli,chosen,x,ap,been,implement,within,cprogol,experi,paper,show,english,past,tens,data,ap,significantli,higher,predict,accuraci,thi,data,both,previous,report,result,cprogol,induct,mode,howev,krk,illeg,ap,not,outperform,cprogol,induct,mode,conjectur,ap,advantag,domain,which,larg,proport,exampl,must,treat,except,respect,hypothesi,vocabulari,relationship,ap,analog,instanc,base,learn,discuss,limit,the,given,implement,ap,discuss,improv,suggest,refer,j,arima,logic,foundat,induct,analog,phd,thesi,kyoto,univers,davi,j,russel,logic,approach,reason,analog,ij,ca,page,morgan,kaufmann,w,emd,wettschereck,relat,instanc,base,learn,l,saitta,editor,proceed,the,th,intern,machin,learn,confer,page,lo,alto,morgan,kaufmann,g,evan,program,the,solut,class,geoemtric,analog,intellg,test,question,minski,editor,semant,inform,process,mit,press,cambridg,a,hutchinson,metric,term,claus,m,someren,g,widmer,editor,proceed,the,ninth,european,confer,machin,learn,page,berlin,springer,c,x,ling,learn,the,past,tens,english,verb,the,symbol,pattern,associ,vs,connectionist,model,journal,artifici,intellig,research,r,j,mooney,m,e,califf,induct,first,order,decis,list,result,learn,the,past,tens,english,verb,journal,artifici,intellig,research,muggleton,invers,entail,progol,new,gener,comput,muggleton,m,e,bain,j,hay,michi,michi,experiment,comparison,human,machin,learn,formal,proceed,the,sixth,intern,workshop,machin,learn,lo,alto,ca,kaufmann,muggleton,l,de,raedt,induct,logic,program,theori,method,journal,logic,program,h,nienhuy,cheng,distanc,herbrand,interpret,a,measur,for,approxim,a,target,concept,n,lavrac,dzeroski,editor,proceed,the,seventh,intern,workshop,induct,logic,program,ilp,page,berlin,springer,verlag,lnai,s,h,nienhuy,cheng,distanc,limit,herbrand,interpret,c,d,page,editor,proceed,the,eighth,intern,confer,induct,logic,program,ilp,page,berlin,springer,lnai,c,s,peirc,element,logic,c,hartshorn,p,weiss,editor,collect,paper,charl,sander,peirc,volum,harvard,univers,press,cambridg,g,polya,induct,analog,mathemat,mathemat,plausibl,reason,volum,princeton,univers,press,princeton,d,e,rumelhart,j,l,mcclelland,on,learn,the,past,tens,english,verb,explor,the,micro,structur,cognit,vol,ii,page,mit,press,cambridg"
ILP,"gener,refin,oper,learn,prenex,conjunct,normal,form,hwei,nienhuy,cheng,wim,van,laer,jan,ramon,luc,de,raedt,cheng,eur,nl,wimv,lucdr,cs,kuleuven,ac,depart,comput,scienc,katholiek,universiteit,leuven,celestijnenlaan,b,heverle,belgium,abstract,induct,logic,program,consid,almost,exclus,univers,quantifi,theori,add,express,should,consid,gener,prenex,conjunct,normal,form,pcnf,existenti,variabl,ilp,mostli,use,learn,refin,oper,extend,refin,oper,pcnf,should,first,extend,substitut,pcnf,one,substitut,existenti,variabl,formula,one,often,obtain,specializt,rather,gener,thi,articl,defin,substitut,special,given,pcnf,a,weakli,complet,downward,refin,oper,base,thi,oper,have,implement,a,simpl,learn,system,pcl,some,type,pcnf,refer,r,l,de,raedt,logic,set,concept,learn,ai,journal,rd,l,de,raedt,l,dehasp,clausal,discoveri,machin,learn,gf,goncalv,c,froidevaux,a,new,formal,integr,quantif,induct,process,proceed,ilp,muggleton,ed,vol,lnai,seri,springer,berlin,ln,p,van,der,laag,h,nienhuy,cheng,exist,nonexist,complet,refin,oper,proceed,ecml,vol,lnai,seri,f,bergadano,l,de,raedt,ed,springer,verlag,berlin,n,j,nicola,logic,improv,integr,check,relat,data,base,informatica,springer,verlag,nlr,h,nienhuy,cheng,w,van,laer,l,de,raedt,substitut,refin,oper,pcnf,work,report,eur,cs,nw,h,nienhuy,cheng,r,de,wolf,foundat,induct,logic,program,lnai,tutori,springer,verlag,s,e,shapiro,induct,infer,theori,fact,research,report,yale,univers"
ILP,"theori,recoveri,rupert,parson,khalid,khan,stephen,muggleton,oxford,univers,comput,laboratori,uk,rupert,parson,khalid,khan,comlab,ox,ac,uk,depart,comput,scienc,univers,york,uk,stephen,cs,york,ac,uk,abstract,thi,paper,examin,problem,repair,incomplet,background,knowledg,use,theori,recoveri,repeat,learn,ilp,consid,problem,updat,background,knowledg,order,progress,increas,perform,an,ilp,algorithm,it,tackl,sequenc,relat,learn,problem,theori,recoveri,suggest,suitabl,mechan,bound,deriv,perform,theori,recoveri,term,inform,content,the,miss,predic,definit,experi,describ,use,the,logic,back,propag,abil,progol,perform,theori,recoveri,the,experiment,result,consist,the,deriv,bound,refer,k,khan,h,muggleton,r,g,parson,repeat,learn,use,predic,invent,david,page,editor,proceed,the,eighth,intern,confer,induct,logic,program,volum,lnai,page,madison,wisconsin,usa,springer,moyl,h,muggleton,learn,program,the,event,calculu,nada,lavrac,saso,dzeroski,editor,proceed,the,seventh,intern,confer,induct,logic,program,volum,lnai,page,pragu,czech,republ,septemb,springer,h,muggleton,invers,entail,progol,new,gener,comput,h,muggleton,learn,posit,data,proceed,the,sixth,workshop,induct,logic,program,stockholm,h,muggleton,c,page,learnabl,model,univers,represent,technic,report,oxford,univers,comput,laboratori,oxford,uk,s,h,muggleton,l,de,raedt,induct,logic,program,theori,method,journal,logic,program,e,stickel,prolog,technolog,theorem,prover,a,new,exposit,implement,prolo,theoret,comput,scienc,welsh,code,cryptographi,oxford,scienc,public,oxford,univers,press"
ILP,"instanc,base,function,learn,jan,ramon,luc,de,raedt,katholiek,universiteit,leuven,depart,comput,scienc,celestijnenlaan,b,heverle,belgium,janr,lucdr,cs,kuleuven,ac,abstract,principl,instanc,base,function,learn,present,ibfl,one,given,set,posit,exampl,function,predic,exampl,true,ground,fact,illustr,input,output,behaviour,predic,purpos,then,predict,output,predic,given,new,input,assumpt,background,theori,input,output,the,predic,consist,structur,term,ibfl,novel,techniqu,that,address,problem,that,combin,idea,instanc,base,learn,first,order,distanc,analog,case,base,reason,also,argu,that,ibfl,especi,use,there,is,need,handl,complex,deepli,nest,term,though,present,the,techniqu,isol,might,more,use,compon,larger,system,deal,e,g,the,logic,languag,learn,challeng,refer,w,aha,kibler,k,albert,instanc,base,learn,algorithm,machin,learn,januari,w,emd,wettschereck,relat,instanc,base,learn,l,saitta,editor,proceed,the,th,intern,confer,machin,learn,page,morgan,kaufmann,thoma,g,evan,program,the,solut,a,class,geometr,analog,intellig,test,question,marvin,l,minski,editor,semant,inform,process,page,mit,press,cambridg,massachusett,p,a,flach,strongli,type,induct,concept,learn,d,page,editor,proceed,the,th,intern,confer,induct,logic,program,volum,page,springer,verlag,b,hirowatari,arikawa,explan,base,generalis,analog,reason,proceed,the,nd,intern,workshop,induct,logic,program,institut,new,gener,comput,technolog,g,huet,confluent,reduct,abstract,properti,applic,term,rewrit,system,journal,the,associ,comput,machineri,a,hutchinson,metric,term,claus,proceed,the,th,european,confer,machin,learn,lectur,note,artifici,intellig,page,springer,verlag,d,kazakov,pulman,s,muggleton,the,fraca,dataset,the,ill,challeng,technic,report,n,lavrac,s,dzeroski,induct,logic,program,techniqu,applic,elli,horwood,s,muggleton,l,de,raedt,induct,logic,program,theori,method,journal,logic,program,hwei,nienhuy,cheng,distanc,herbrand,interpret,a,measur,approxim,a,target,concept,proceed,the,th,intern,workshop,induct,logic,program,lectur,note,artifici,intellig,springer,verlag,g,plotkin,a,note,induct,gener,machin,intellig,volum,page,edinburgh,univers,press,j,ramon,m,bruynoogh,a,framework,defin,distanc,firstord,logic,object,proceed,the,th,intern,confer,induct,logic,program,lectur,note,artifici,intellig,page,springer,verlag,j,ramon,m,bruynoogh,w,van,laer,distanc,measur,atom,proceed,the,compulognet,area,meet,comput,logic,machin,learn,page,k,sadohara,m,haraguchi,analog,logic,program,synthesi,exampl,n,lavrac,s,wrobel,editor,proceed,the,th,european,confer,machin,learn,volum,lectur,note,artifici,intellig,page,berlin,heidelberg,new,york,springer,verlag"
ILP,"properti,invers,resolut,normal,logic,program,chiaki,sakama,depart,comput,commun,scienc,wakayama,univers,sakaedani,wakayama,japan,sakama,sy,wakayama,u,ac,jp,http,www,sy,wakayama,u,ac,jp,sakama,abstract,paper,studi,properti,invers,resolut,normal,logic,program,v,oper,known,oper,induct,gener,definit,logic,program,presenc,negat,failur,program,howev,v,oper,not,work,gener,oper,gener,often,make,consist,program,inconsist,moreov,may,destroy,syntact,structur,logic,program,acycl,local,stratif,procedur,side,unrestrict,applic,the,v,oper,may,lose,answer,comput,the,origin,program,make,queri,flounder,provid,suffici,condit,the,v,oper,avoid,problem,refer,k,r,apt,h,blair,a,walker,toward,a,theori,declar,knowledg,foundat,deduct,databas,logic,program,j,minker,ed,morgan,kaufmann,pp,k,r,apt,bezem,acycl,program,new,gener,comput,bain,muggleton,non,monoton,learn,pp,bain,experi,non,monoton,first,order,induct,pp,r,b,banerji,learn,theoret,term,pp,c,baral,m,gelfond,logic,program,knowledg,represent,journal,logic,program,k,l,clark,negat,as,failur,h,gallair,j,minker,ed,logic,data,base,plenum,press,pp,m,gelfond,v,lifschitz,the,stabl,model,semant,logic,program,proc,th,int,l,conf,symp,logic,program,mit,press,pp,j,w,lloyd,foundat,logic,program,nd,edit,springer,verlag,muggleton,duce,oracl,base,approach,construct,induct,proc,ijca,morgan,kaufmann,pp,muggleton,invert,the,resolut,principl,machin,intellig,vol,oxford,univers,press,pp,muggleton,induct,logic,program,pp,muggleton,w,buntin,machin,invent,first,order,predic,vert,resolut,pp,s,muggleton,ed,induct,logic,program,academ,press,c,przymusinski,the,declar,semant,deduct,databas,logic,program,j,minker,ed,foundat,deduct,databas,logic,program,morgan,kaufmann,pp,c,rouveirol,extens,invers,resolut,appli,theori,complet,pp,k,taylor,invers,resolut,normal,claus,in,proc,ilp,j,stefan,institut,pp"
ILP,"assess,ilp,assist,model,toxicolog,pte,experi,ashwin,srinivasan,ross,king,dougla,w,bristol,oxford,univers,comp,lab,wolfson,bldg,park,rd,oxford,uk,dept,comp,sc,univers,wale,aberystwyth,ceredigion,uk,nieh,lab,carcinogenesi,mutagenesi,rtp,nc,usa,abstract,predict,toxicolog,evalu,pte,challeng,provid,machin,learn,techniqu,opportun,compet,specialis,techniqu,toxicolog,predict,toxic,model,use,find,ilp,program,perform,credit,pte,experi,propos,challeng,report,assess,such,model,along,scale,quantit,perform,comparison,model,develop,expert,collabor,potenti,explanatori,valu,toxicolog,result,appear,suggest,follow,across,rang,class,distribut,error,cost,explicit,model,construct,ilp,assist,appear,closer,optim,most,expert,assist,one,given,pauciti,test,data,thi,is,be,interpret,cautious,b,combin,use,proposit,ilp,techniqu,appear,yield,model,contain,unusu,combin,structur,biolog,featur,c,signific,effort,requir,interpret,output,strongli,indic,need,invest,greater,effort,transform,output,toxicologist,friendli,form,base,the,lesson,learnt,these,result,propos,new,predict,toxicolog,evalu,experi,pte,will,address,import,shortcom,the,previou,studi,refer,j,aslibi,predict,rodent,carcinogen,compound,environment,health,perspect,page,r,benigni,q,sar,predict,chemic,carcinogen,the,biolog,side,the,structur,activ,relationship,proceed,the,eighth,intern,workshop,qsar,the,environment,scienc,held,baltimor,may,j,bootman,specul,the,carcinogen,chemic,current,review,rat,mous,bioassay,organis,the,us,nation,toxicolog,program,mutagenesi,l,breiman,j,h,friedman,r,olshen,c,j,stone,classif,regress,tree,wadsworth,belmont,w,bristol,j,wachsman,greenwel,the,nieh,predict,toxicolog,evalu,project,environment,health,perspect,page,supplement,l,dehasp,h,toivonen,r,king,find,frequent,substructur,chemic,compound,proceed,the,fourth,intern,confer,knowledg,discoveri,data,mine,kdd,page,aaai,press,j,huff,e,weisburg,v,fung,multicompon,criteria,predict,carcinogen,dataset,ntp,chemic,environment,health,perspect,j,e,huff,j,k,haseman,p,rail,scientif,concept,valu,signific,chemic,carcinogenesi,studi,ann,rev,pharmacol,toxicol,f,v,lewi,c,ioannid,v,park,compact,molecular,structur,toxic,assess,prospect,evalu,chemic,current,test,rodent,carcinogen,the,nci,ntp,environment,health,per,spectiv,page,c,marchant,predict,rodent,carcinogenc,use,the,derek,system,chemic,current,test,the,nation,toxicolog,program,environment,health,perspect,page,f,provost,t,fawcett,analysi,visual,classifi,perform,comparison,imprecis,class,cost,distribut,proceed,the,third,intern,confer,knowledg,discoveri,data,mine,kdd,page,aaai,press,f,provost,t,fawcett,robust,classif,system,imprecis,environ,proceed,the,fifteenth,nation,confer,artifici,intellig,aaai,aaai,press,r,purdi,mechan,mediat,model,carcinogen,model,content,predict,the,outcom,rodent,carcinogenc,bioassay,current,conduct,organ,chemic,environment,health,perspect,page,r,benigni,c,andreoli,r,zito,predict,the,carcinogen,further,chemic,bioassay,the,us,nation,toxicolog,program,environment,health,perspect,page,srinivasan,note,the,locat,optim,classifi,n,dimension,roc,space,technic,report,prg,tr,oxford,univers,comput,laboratori,oxford,srinivasan,r,king,use,induct,logic,program,construct,structur,activ,relationship,proceed,the,aaai,spring,symposium,predict,toxicolog,aaai,press,menlo,park,ca,appear,a,srinivasan,r,king,d,w,bristol,assess,submiss,made,the,predict,toxicolog,evalu,challeng,proceed,the,sixteenth,intern,confer,artifici,intellig,ijcai,morgan,kaufmann,lo,angel,ca,appear,a,srinivasan,r,d,king,h,muggleton,j,e,sternberg,the,predict,toxicolog,evalu,challeng,proceed,the,fifteenth,intern,confer,on,artifici,intellig,ijcai,morgan,kaufmann,lo,angel,ca,r,w,tennant,j,spald,predict,the,outcom,rodent,carcinogen,bioassay,identif,tran,speci,carcinogen,non,carcinogen,environment,health,perspect,page,t,woo,d,y,lai,j,c,arco,f,argu,m,c,cimino,devito,l,keifer,mechan,base,structur,activ,relationship,sar,analysi,ntp,test,chemic,environ,carcino,ecotox,rev,c"
ILP,"new,algorithm,learn,rang,restrict,horn,express,extend,abstract,marta,aria,roni,khardon,divis,informat,univers,edinburgh,king,build,edinburgh,eh,jz,scotland,marta,roni,dc,ed,ac,uk,abstract,learn,algorithm,class,rang,restrict,horn,express,present,prove,correct,algorithm,work,within,framework,learn,entail,goal,exactli,identifi,pre,fix,unknown,express,make,question,membership,equival,oracl,class,been,shown,be,learnabl,previou,work,main,contribut,thi,paper,present,more,direct,algorithm,the,problem,yield,improv,term,the,number,queri,made,the,oracl,the,algorithm,also,adapt,the,class,horn,express,inequ,all,syntact,distinct,term,signific,improv,the,number,queri,obtain,refer,ak,aria,r,khardon,learn,inequ,rang,restrict,horn,express,technic,report,edj,jnf,rr,oo,divis,informat,univers,edinburgh,march,ak,b,aria,r,khardon,new,algorithm,learn,rang,restrict,horn,express,technic,report,edj,lnf,rr,divis,informat,univers,edinburgh,march,ari,hiroki,arimura,learn,acycl,first,order,horn,sentenc,entail,proceed,the,intern,confer,alt,sendai,japan,springer,verlag,lnai,coh,w,cohen,pac,learn,recurs,logic,program,effici,algorithm,journal,artifici,intellig,research,coh,b,w,cohen,pac,learn,recurs,logic,program,neg,result,journal,artifici,intellig,research,fp,m,frazier,l,pitt,learn,entail,applic,proposit,horn,sentenc,proceed,the,intern,confer,machin,learn,page,amherst,morgan,kaufmann,kha,r,khardon,learn,function,free,horn,express,machin,learn,kha,b,r,khardon,learn,rang,restrict,horn,express,proceed,the,fourth,european,confer,comput,learn,theori,page,nordkirchen,germani,springer,verlag,lnai,khaoo,roni,khardon,learn,horn,express,logan,h,to,appear,icml,llo,j,w,lloyd,foundat,logic,program,springer,verlag,mf,muggleton,c,feng,effici,induct,logic,program,muggleton,editor,induct,logic,program,page,aca,demic,press,mr,s,muggleton,l,de,raedt,induct,logic,program,theori,method,the,journal,logic,program,may,plo,g,plotkin,note,induct,gener,machin,intellig,rb,l,de,raedt,m,bruynoogh,overview,the,interact,concept,learner,theori,revisor,clint,s,muggleton,editor,induct,logic,program,page,academ,press,rs,k,rao,a,sattar,learn,entail,logic,program,local,variabl,proceed,the,intern,confer,algo,rithmic,learn,theori,otzenhausen,germani,springer,verlag,lnai,rt,c,reddi,p,tadep,learn,first,order,acycl,horn,program,entail,intern,confer,induct,logic,program,page,madison,wi,springer,lnai,semf,g,semeraro,f,esposito,malerba,n,fanizzi,a,logic,framework,the,increment,induct,synthesi,datalog,theori,in,proceed,the,intern,confer,logic,program,synthesi,transform,lopstr,springer,verlag,lnai,sha,e,shapiro,algorithm,program,debug,mit,press,cambridg"
ILP,"refin,oper,descript,logic,liviu,badea,shan,hwei,nienhuy,cheng,ai,lab,nation,institut,research,develop,informat,averescu,blvd,bucharest,romania,badea,ici,ro,erasmu,univers,rotterdam,post,box,dr,rotterdam,netherland,cheng,eur,ni,abstract,problem,learn,logic,program,been,extens,studi,ilp,problem,learn,descript,logic,dl,been,tackl,mostli,empir,mean,learn,dl,howev,worthwhil,sinc,horn,logic,descript,logic,wide,use,knowledg,represent,formal,express,power,incompar,neither,includ,other,fragment,unlik,approach,learn,descript,logic,provid,bottom,typic,overli,specif,least,gener,exampl,paper,address,learn,dl,use,downward,upward,refin,oper,technic,construct,complet,proper,refin,oper,aler,descript,logic,avoid,overfit,disallow,disjunct,target,dl,although,minim,refin,oper,exist,aler,show,achiev,minim,all,refin,step,except,one,introduc,i,concept,addit,prove,complet,refin,oper,aler,not,local,finit,suggest,thi,problem,be,overcom,mdl,search,heurist,we,also,discuss,influenc,the,open,world,assumpt,typic,made,dl,exampl,coverag,refer,baader,f,k,ster,r,least,common,subsum,comput,w,r,cyclic,aln,terminolog,proc,int,workshop,descript,logic,dl,trento,itali,baader,f,r,k,ster,r,molitor,comput,least,common,subsum,descript,logic,existenti,restrict,proc,ijcai,pp,badea,liviu,stanciu,monica,refin,oper,be,weakli,perfect,proc,ilp,lnai,springer,pp,badea,liviu,perfect,refin,oper,be,flexibl,proc,ecai,borgida,the,rel,express,descript,logic,predic,logic,artifici,intellig,vol,number,pp,buchheit,f,donini,schaerf,decid,reason,terminolog,knowledg,represent,system,j,artifici,intellig,research,cohen,w,w,borgida,h,hirsh,comput,least,common,subsum,descript,logic,proc,aaai,san,jose,california,cohen,w,w,h,hirsh,learn,the,classic,descript,logic,theoret,experiment,result,principl,knowledg,represent,reason,proceed,the,fourth,intern,confer,pp,donini,f,lenzerini,nardi,w,nutt,the,complex,concept,languag,inform,comput,donini,f,m,lenzerini,nardi,schaerf,al,log,integr,datalog,descript,logic,journal,intellig,inform,system,donini,f,m,m,lenzerini,nardi,schaerf,w,nutt,an,epistem,oper,descript,logic,artifici,intellig,kietz,j,u,morik,k,polynomi,approach,the,construct,induct,structur,knowledg,machin,learn,vol,pp,kietz,j,u,lower,bound,the,comput,complex,induct,logic,program,proc,ecml,lnai,springer,levi,m,c,rousset,carin,represent,languag,combin,horn,rule,descript,logic,proc,ecai,budapest,levi,m,c,rousset,the,limit,combin,horn,rule,descript,logic,proc,aaai,portland,muggleton,invers,entail,progol,new,gener,comput,journal,van,den,laag,p,h,nienhuy,cheng,a,note,on,ideal,refin,oper,induct,logic,program,proceed,ilp,van,den,laag,p,h,nienhuy,cheng,exist,nonexist,complet,refin,oper,ecml,nienhuy,cheng,h,de,wolf,r,foundat,induct,logic,program,lnai,springer,verlag,nienhuy,cheng,h,w,van,laer,j,ramon,and,l,de,raedt,gener,refin,oper,learn,prenex,conjunct,normal,form,proc,ilp,lnai,springer,pp"
ILP,"execut,queri,pack,ilp,hendrik,blockeel,luc,dehasp,bart,demoen,gerda,janssen,jan,ramon,henk,vandecasteel,katholiek,universiteit,leuven,depart,comput,scienc,celestijnenlaan,b,leuven,belgium,hendrik,blockeel,luc,dehasp,bart,demoen,gerda,janssen,jan,ramon,henk,vandecasteel,cs,kuleuven,ac,abstract,induct,logic,program,system,usual,send,larg,number,queri,databas,lattic,structur,queri,typic,select,caus,mani,these,queri,highli,similar,consequ,independ,execut,all,queri,may,involv,lot,redund,comput,propos,mechan,execut,hierarch,structur,set,queri,queri,pack,which,lot,redund,comput,remov,have,incorpor,queri,pack,execut,mechan,jlp,system,tild,warmr,implement,new,prolog,engin,jlprolog,which,provid,support,pack,execut,lower,level,experiment,result,demonstr,signific,effici,gain,queri,pack,execut,mechan,veri,gener,natur,could,incorpor,most,ilp,system,similar,effici,improv,be,expect,refer,r,agraw,h,mannila,r,srikant,h,toivonen,a,j,verkamo,fast,discoveri,associ,rule,u,fayyad,g,piatetski,shapiro,p,smyth,r,uthurusami,editor,advanc,knowledg,discoveri,data,mine,page,mit,press,h,blockeel,top,induct,first,order,logic,decis,tree,phd,thesi,depart,comput,scienc,katholiek,universiteit,leuven,http,www,cs,kuleuven,ac,be,ml,ps,blockeel,phd,ps,gz,h,blockeel,l,de,raedt,lookahead,discret,ilp,proceed,the,th,intern,workshop,induct,logic,program,volum,lectur,note,artifici,intellig,page,springer,verlag,h,blockeel,l,de,raedt,top,induct,first,order,logic,decis,tree,artifici,intellig,june,h,blockeel,l,de,raedt,n,jacob,b,demoen,scale,induct,logic,program,learn,interpret,data,mine,knowledg,discoveri,bongard,pattern,recognit,spartan,book,w,chen,warren,tabl,evalu,delay,gener,logic,program,journal,the,acm,januari,see,also,http,www,cs,sunysb,edu,sbprolog,l,de,raedt,logic,set,concept,learn,artifici,intellig,l,de,raedt,w,van,laer,induct,constraint,logic,klau,p,jantk,takeshi,shinohara,thoma,zeugmann,editor,proceed,the,th,intern,workshop,algorithm,learn,theori,volum,lectur,note,artifici,intellig,page,springer,verlag,l,dehasp,h,toivonen,discoveri,frequent,datalog,pattern,data,mine,knowledg,discoveri,bart,demoen,gerda,janssen,henk,vandecasteel,execut,queri,flock,ilp,sandro,etal,editor,proceed,the,eleventh,benelux,workshop,logic,program,maastricht,the,netherland,novemb,page,mehta,r,agraw,j,rissanen,sliq,a,fast,scalabl,classifi,data,mine,proceed,the,fifth,intern,confer,extend,databas,technolog,muggleton,invers,entail,progol,new,cener,comput,j,ross,quinlan,c,program,machin,learn,morgan,kaufmann,seri,machin,learn,morgan,kaufmann,a,srinivasan,h,muggleton,r,king,compar,the,use,background,knowledg,induct,logic,program,system,l,de,raedt,editor,proceed,the,th,intern,workshop,induct,logic,program,dick,tsur,jeffrey,d,ullman,serg,abiteboul,chri,clifton,rajeev,motwani,svetlozar,nestorov,arnon,rosenth,queri,flock,a,gener,associ,rule,mine,proceed,the,acm,sigmod,intern,confer,manag,data,sicmod,volum,acm,sigmod,record,page,new,york,june,acm,press"
ILP,"logic,databas,mine,queri,languag,luc,de,raedt,institut,f,r,informatik,albert,ludwig,univers,universit,tsgel,nde,flugplatz,freiburg,germani,deraedt,informatik,uni,freiburg,de,abstract,novel,queri,languag,databas,mine,call,rdm,present,rdm,provid,primit,discov,frequent,pattern,associ,rule,manipul,exampl,set,perform,predict,descript,induct,reason,gener,hypothes,rdm,design,queri,deduct,databas,employ,principl,induct,logic,program,therefor,rdm,allow,queri,pattern,involv,multipl,relat,well,background,knowledg,embed,rdm,within,program,languag,prolog,put,databas,mine,similar,ground,constraint,program,oper,semant,rdm,outlin,effici,algorithm,solv,rdm,queri,present,solver,integr,mitchel,versionspac,approach,well,known,apriori,algorithm,agraw,et,al,refer,r,agraw,imielinski,swami,mine,associ,rule,set,item,larg,databas,proceed,acm,sigmod,confer,manag,data,j,f,boulicaut,kiemettinen,h,mannila,queri,induct,databas,case,studi,mine,rule,oper,proceed,second,european,symposium,principl,data,mine,knowledg,discoveri,lectur,note,artifici,intellig,vol,springer,verlag,proceed,pkdd,lectur,note,al,bratko,prolog,program,artifici,intellig,addison,wesley,nd,edit,l,dehasp,l,de,raedt,warmr,want,associ,rule,multipl,relat,proceed,the,intern,workshop,induct,logic,program,lectur,note,artifici,intellig,vol,springer,verlag,l,dehasp,fl,toivonen,r,king,find,frequent,substructur,chemic,compound,proceed,kdd,l,dehasp,h,toivonen,discoveri,frequent,datalog,pattern,data,mine,knowledg,discoveri,vol,l,de,raedt,induct,logic,program,queri,languag,databas,mine,extend,abstract,calmet,j,plaza,j,ed,proceed,artifici,intellig,symbol,comput,lectur,note,artifici,intellig,vol,springer,verlag,l,de,raedt,l,dehasp,clausal,discoveri,machin,learn,elmasri,r,navath,fundament,databas,system,benjamin,cum,nd,edit,fayyad,u,piatetski,shapiro,g,smyth,p,advanc,knowledg,discoveri,the,mit,press,imielinski,h,mannila,databas,perspectivc,knowledg,discoveri,commun,the,acm,imielinski,virmani,abduighani,discoveri,board,applic,program,interfac,queri,languag,databas,mine,proceed,kdd,aaai,press,n,lavrac,dzeroski,induct,logic,program,techniqu,applic,elli,horwood,h,mannila,h,toivonen,levelwis,search,border,theori,knowledg,discoveri,data,mine,knowledg,discoveri,vol,h,mannila,induct,databas,proceed,the,intern,logic,progmm,symposium,mit,press,marriott,k,stuckey,p,j,program,constraint,introduct,the,mit,press,r,meo,c,psaila,s,ceri,an,extens,sql,mine,associ,rule,data,mine,knowledg,discoveri,vol,c,mellish,the,descript,identif,algorithm,artifici,intellig,vol,mitchel,gener,as,search,artifici,intellig,vol,s,muggleton,l,de,raedt,induct,logic,program,theori,method,journal,logic,program,c,plotkin,a,note,induct,gener,machin,intellig,vol,j,r,quinlan,learn,logic,definit,relat,machin,learn,w,shen,k,ong,b,mitband,c,zaniolo,metaqueri,for,data,mine,u,fayyad,c,piatetski,shapiro,p,smyth,r,uthurusami,editor,advanc,knowledg,discoveri,data,mine,page,the,mit,press"
